type,subtype,bedroomCount,bathroomCount,province,locality,postCode,habitableSurface,buildingCondition,buildingConstructionYear,facedeCount,toiletCount,epcScore,price,region,price_per_m2
0.0,HOUSE,3.0,1.0,Flemish Brabant,Aarschot,3201,,5,2025.0,4.0,,7.0,366000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Langdorp,3201,,nan,1990.0,4.0,,5.0,385000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,LANGDORP,3201,,2,1961.0,,1.0,3.0,245000.0,Flanders,
0.0,HOUSE,2.0,,Flemish Brabant,Langdorp,3201,,2,1934.0,4.0,,2.0,195000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Lubbeek,3211,,6,,4.0,,6.0,439000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Aarschot,3202,543.0,2,1954.0,2.0,,2.0,295000.0,Flanders,543.2780847145488
0.0,HOUSE,3.0,1.0,Flemish Brabant,RILLAAR,3202,,4,1853.0,,1.0,4.0,285000.0,Flanders,
0.0,OTHER_PROPERTY,4.0,2.0,Flemish Brabant,RILLAAR,3202,,2,1972.0,,3.0,,360000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Aarschot Rillaar,3202,,2,1962.0,4.0,,2.0,270000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Duisburg,3080,208.0,nan,,,2.0,,685241.0,Flanders,3294.4278846153848
1.0,APARTMENT,2.0,,Flemish Brabant,Tervueren,3080,90.0,nan,2024.0,,,7.0,480000.0,Flanders,5333.333333333333
1.0,APARTMENT,3.0,,Flemish Brabant,Tervueren,3080,99.0,nan,2024.0,,,7.0,499000.0,Flanders,5040.404040404041
1.0,APARTMENT,1.0,,Flemish Brabant,Tervueren,3080,75.0,nan,2024.0,,,7.0,360000.0,Flanders,4800.0
0.0,HOUSE,,,Flemish Brabant,Tervuren,3080,,4,,4.0,,,611000.0,Flanders,
0.0,HOUSE,3.0,2.0,Flemish Brabant,TERVUREN,3080,180.0,nan,,,2.0,,805000.0,Flanders,4472.222222222223
0.0,VILLA,,,Flemish Brabant,Boortmeerbeek,3191,,4,1989.0,4.0,,2.0,630000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Boortmeerbeek,3191,,4,1965.0,4.0,,3.0,395000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Boortmeerbeek,3190,95.0,4,,,,7.0,365000.0,Flanders,3842.1052631578946
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Boortmeerbeek,3190,103.0,4,,,,7.0,388000.0,Flanders,3766.990291262136
0.0,HOUSE,4.0,3.0,Flemish Brabant,Boortmeerbeek,3190,278.0,6,,,,6.0,790000.0,Flanders,2841.726618705036
1.0,APARTMENT,2.0,1.0,Flemish Brabant,BOORTMEERBEEK,3190,104.0,nan,2025.0,,,,510000.0,Flanders,4903.846153846154
1.0,APARTMENT,1.0,1.0,Flemish Brabant,BOORTMEERBEEK,3190,73.0,nan,2025.0,,,,360000.0,Flanders,4931.506849315068
1.0,APARTMENT,2.0,1.0,Flemish Brabant,BOORTMEERBEEK,3190,100.0,nan,2025.0,,,,480000.0,Flanders,4800.0
0.0,HOUSE,3.0,,Flemish Brabant,BOORTMEERBEEK,3190,153.0,nan,,,,,389500.0,Flanders,2545.751633986928
0.0,HOUSE,,,Flemish Brabant,Boortmeerbeek,3190,144.0,nan,,,,8.0,458000.0,Flanders,3180.5555555555557
0.0,HOUSE,,,Flemish Brabant,Boortmeerbeek,3190,370.0,2,1932.0,4.0,,2.0,450000.0,Flanders,1216.2162162162163
0.0,HOUSE,2.0,1.0,Flemish Brabant,Boortmeerbeek,3190,,4,,2.0,2.0,4.0,359000.0,Flanders,
0.0,VILLA,3.0,2.0,Flemish Brabant,Keerbergen,3140,206.0,nan,,,,3.0,650000.0,Flanders,3155.339805825243
0.0,HOUSE,1.0,1.0,Flemish Brabant,Keerbergen,3140,66.0,nan,,,,5.0,239000.0,Flanders,3621.212121212121
0.0,VILLA,4.0,2.0,Flemish Brabant,Keerbergen,3140,245.0,nan,1980.0,,,,825000.0,Flanders,3367.3469387755104
1.0,APARTMENT,3.0,,Flemish Brabant,Keerbergen,3140,123.0,nan,2015.0,,,7.0,450000.0,Flanders,3658.5365853658536
0.0,VILLA,4.0,1.0,Flemish Brabant,Keerbergen,3140,354.0,nan,1990.0,,,,639000.0,Flanders,1805.084745762712
0.0,HOUSE,3.0,1.0,Flemish Brabant,Keerbergen,3140,156.0,4,2023.0,,,,452000.0,Flanders,2897.4358974358975
0.0,HOUSE,6.0,,Flemish Brabant,Keerbergen,3140,663.0,4,,4.0,,4.0,895000.0,Flanders,1349.9245852187028
0.0,HOUSE,3.0,1.0,Flemish Brabant,Keerbergen,3140,,5,,4.0,2.0,7.0,762200.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,KEERBERGEN,3140,,nan,,4.0,,,762200.0,Flanders,
0.0,MIXED_USE_BUILDING,3.0,,Flemish Brabant,Keerbergen,3140,800.0,4,,4.0,,4.0,1395000.0,Flanders,1743.75
0.0,HOUSE,3.0,,Flemish Brabant,Keerbergen,3140,800.0,4,,4.0,,4.0,1395000.0,Flanders,1743.75
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Keerbergen,3140,109.0,6,,,2.0,,431000.0,Flanders,3954.1284403669724
1.0,APARTMENT,3.0,2.0,Flemish Brabant,Keerbergen,3140,189.0,5,2024.0,,,,599000.0,Flanders,3169.3121693121693
1.0,GROUND_FLOOR,3.0,,Flemish Brabant,Keerbergen,3140,115.0,5,,,,,479000.0,Flanders,4165.217391304348
1.0,GROUND_FLOOR,3.0,,Flemish Brabant,Keerbergen,3140,,5,,4.0,,,479000.0,Flanders,
0.0,VILLA,5.0,3.0,Flemish Brabant,Kaggevinne Diest,3293,,5,2007.0,4.0,,7.0,1295000.0,Flanders,
0.0,HOUSE,2.0,,Flemish Brabant,Lubbeek,3210,,2,,4.0,,2.0,225000.0,Flanders,
1.0,SERVICE_FLAT,1.0,1.0,Flemish Brabant,Lubbeek,3210,,5,2024.0,1.0,1.0,,237500.0,Flanders,
1.0,SERVICE_FLAT,1.0,1.0,Flemish Brabant,Lubbeek,3210,73.0,nan,,4.0,,,271137.0,Flanders,3714.205479452055
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Lubbeek,3210,103.0,nan,,3.0,,,383950.0,Flanders,3727.669902912621
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Lubbeek,3210,115.0,nan,,3.0,,,436180.0,Flanders,3792.8695652173915
0.0,HOUSE,3.0,1.0,Flemish Brabant,Lubbeek,3210,,nan,,3.0,,,485000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Haacht,3150,143.0,nan,1988.0,,,2.0,365000.0,Flanders,2552.4475524475524
1.0,APARTMENT,2.0,,Flemish Brabant,Haacht,3150,,5,2024.0,,,,475000.0,Flanders,
1.0,PENTHOUSE,3.0,2.0,Flemish Brabant,Haacht,3150,166.0,5,2025.0,,,,759000.0,Flanders,4572.289156626506
0.0,TOWN_HOUSE,3.0,1.0,Flemish Brabant,Haacht,3150,,3,1971.0,3.0,,5.0,160000.0,Flanders,
1.0,APARTMENT,2.0,,Flemish Brabant,Haacht,3150,127.0,5,2025.0,,,,473000.0,Flanders,3724.4094488188975
1.0,APARTMENT,2.0,,Flemish Brabant,Haacht,3150,,5,2024.0,,,,370000.0,Flanders,
1.0,APARTMENT,2.0,,Flemish Brabant,Haacht,3150,,5,2024.0,,,,440000.0,Flanders,
1.0,PENTHOUSE,2.0,1.0,Flemish Brabant,Haacht,3150,97.0,5,2024.0,,,,475000.0,Flanders,4896.907216494846
1.0,DUPLEX,2.0,1.0,Flemish Brabant,HAACHT,3150,104.0,nan,,,,7.0,378214.0,Flanders,3636.673076923077
1.0,DUPLEX,2.0,2.0,Flemish Brabant,HAACHT,3150,146.0,nan,,,,7.0,438214.0,Flanders,3001.4657534246576
1.0,DUPLEX,2.0,2.0,Flemish Brabant,HAACHT,3150,144.0,nan,,,,7.0,438214.0,Flanders,3043.152777777778
1.0,APARTMENT,1.0,,Flemish Brabant,Haacht,3150,,5,2025.0,,,,355000.0,Flanders,
1.0,APARTMENT,3.0,1.0,Flemish Brabant,Haacht,3150,115.0,4,,,,4.0,295000.0,Flanders,2565.217391304348
0.0,VILLA,3.0,,Flemish Brabant,Haacht,3150,192.0,nan,,4.0,,8.0,679000.0,Flanders,3536.4583333333335
0.0,HOUSE,2.0,1.0,Flemish Brabant,Haacht,3150,,2,,4.0,1.0,2.0,300000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,HAACHT,3150,,nan,,4.0,2.0,,570500.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Haacht,3150,,3,,3.0,2.0,4.0,459000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Haacht,3150,160.0,nan,,,,,416680.0,Flanders,2604.25
0.0,HOUSE,3.0,,Flemish Brabant,Haacht,3150,168.0,nan,,,,,440437.0,Flanders,2621.6488095238096
0.0,HOUSE,3.0,,Flemish Brabant,Haacht,3150,142.0,nan,,,,,376424.0,Flanders,2650.8732394366198
0.0,HOUSE,3.0,,Flemish Brabant,Haacht,3150,,nan,,3.0,,8.0,549000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Nieuwrode,3221,,nan,1980.0,,2.0,5.0,417500.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Nieuwrode,3221,,2,,,,2.0,435000.0,Flanders,
0.0,HOUSE,5.0,1.0,Antwerp,Brasschaat,2930,217.0,4,,,2.0,,638400.0,Flanders,2941.935483870968
0.0,HOUSE,3.0,3.0,Antwerp,BRASSCHAAT,2930,314.0,nan,,,,4.0,565000.0,Flanders,1799.3630573248408
0.0,HOUSE,2.0,1.0,Antwerp,Brasschaat,2930,,6,,2.0,1.0,5.0,359000.0,Flanders,
0.0,HOUSE,4.0,2.0,Antwerp,Brasschaat,2930,213.0,6,,,,6.0,649000.0,Flanders,3046.9483568075116
0.0,HOUSE,3.0,2.0,Antwerp,BRASSCHAAT,2930,200.0,nan,,,3.0,,735000.0,Flanders,3675.0
0.0,HOUSE,3.0,2.0,Antwerp,Brasschaat,2930,,4,,3.0,2.0,,689000.0,Flanders,
1.0,APARTMENT,1.0,1.0,Antwerp,Brasschaat,2930,95.0,5,,,,,399000.0,Flanders,4200.0
1.0,APARTMENT,2.0,1.0,Antwerp,Brasschaat,2930,108.0,5,,,,,499000.0,Flanders,4620.37037037037
1.0,APARTMENT,3.0,2.0,Antwerp,Brasschaat,2930,157.0,5,,,,,649000.0,Flanders,4133.75796178344
0.0,VILLA,2.0,1.0,Antwerp,Brasschaat,2930,,2,,4.0,2.0,5.0,985000.0,Flanders,
0.0,HOUSE,5.0,4.0,Antwerp,Brasschaat,2930,254.0,nan,,,5.0,,770000.0,Flanders,3031.496062992126
0.0,HOUSE,5.0,1.0,Antwerp,Brasschaat,2930,217.0,nan,,,2.0,,638400.0,Flanders,2941.935483870968
1.0,APARTMENT,1.0,1.0,Antwerp,Brasschaat,2930,61.0,5,,2.0,,,272500.0,Flanders,4467.213114754099
1.0,APARTMENT,3.0,2.0,Antwerp,Brasschaat,2930,138.0,4,,2.0,,,609900.0,Flanders,4419.565217391304
1.0,APARTMENT,1.0,,Antwerp,Brasschaat,2930,61.0,nan,,,,,272500.0,Flanders,4467.213114754099
1.0,APARTMENT,3.0,,Antwerp,Brasschaat,2930,175.0,nan,,,,,1100000.0,Flanders,6285.714285714285
1.0,APARTMENT,1.0,,Antwerp,Brasschaat,2930,,4,,,,,530000.0,Flanders,
0.0,HOUSE,3.0,,Antwerp,Brasschaat,2930,158.0,nan,,3.0,,4.0,449000.0,Flanders,2841.772151898734
0.0,HOUSE,3.0,2.0,Antwerp,Brasschaat,2930,,4,,,2.0,,849000.0,Flanders,
0.0,APARTMENT_BLOCK,,,Antwerp,Brasschaat,2930,,nan,,,,,699000.0,Flanders,
1.0,FLAT_STUDIO,,1.0,Antwerp,Brasschaat,2930,53.0,nan,,1.0,,5.0,236000.0,Flanders,4452.830188679245
1.0,APARTMENT,3.0,1.0,Antwerp,Brasschaat,2930,,5,,3.0,,,259870.0,Flanders,
1.0,APARTMENT,2.0,1.0,Antwerp,Brasschaat,2930,94.0,nan,,,,6.0,355000.0,Flanders,3776.595744680851
1.0,APARTMENT,1.0,1.0,Antwerp,Brasschaat,2930,65.0,5,,,,6.0,235000.0,Flanders,3615.3846153846152
0.0,VILLA,4.0,2.0,Antwerp,Brasschaat,2930,314.0,nan,,4.0,,,1525000.0,Flanders,4856.6878980891715
0.0,HOUSE,4.0,2.0,Antwerp,Brasschaat,2930,,nan,,,3.0,6.0,755000.0,Flanders,
0.0,HOUSE,3.0,1.0,Antwerp,Brasschaat,2930,,nan,1978.0,4.0,,5.0,569000.0,Flanders,
0.0,VILLA,3.0,2.0,Antwerp,Brasschaat,2930,265.0,nan,,4.0,,,1395000.0,Flanders,5264.1509433962265
0.0,HOUSE,8.0,1.0,Antwerp,Brasschaat,2930,518.0,3,,4.0,,,1650000.0,Flanders,3185.3281853281856
0.0,VILLA,8.0,1.0,Antwerp,Brasschaat,2930,518.0,3,,4.0,,,2602500.0,Flanders,5024.131274131274
0.0,HOUSE,,,Antwerp,Brasschaat,2930,,nan,,4.0,,4.0,2800000.0,Flanders,
0.0,HOUSE,3.0,1.0,Antwerp,Brasschaat,2930,,4,,,2.0,,498000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Averbode,3271,,nan,2018.0,,,7.0,339000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Averbode,3271,,nan,2018.0,,,7.0,352000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Holsbeek,3220,,nan,1980.0,,,5.0,417500.0,Flanders,
0.0,EXCEPTIONAL_PROPERTY,,,Flemish Brabant,Holsbeek,3220,,nan,,,,2.0,435000.0,Flanders,
0.0,FARMHOUSE,3.0,,Flemish Brabant,Holsbeek,3220,,1,,4.0,,2.0,700000.0,Flanders,
0.0,HOUSE,1.0,,Flemish Brabant,Holsbeek,3220,,2,1956.0,,,2.0,245000.0,Flanders,
0.0,HOUSE,1.0,1.0,Flemish Brabant,Holsbeek,3220,,6,2019.0,,,6.0,379000.0,Flanders,
0.0,FARMHOUSE,4.0,,Flemish Brabant,Holsbeek,3220,308.0,2,,,,2.0,1100000.0,Flanders,3571.4285714285716
0.0,HOUSE,,,Flemish Brabant,Kortrijk-Dutsel,3220,,1,1950.0,4.0,,2.0,350000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Holsbeek,3220,,2,,,,2.0,435000.0,Flanders,
0.0,MIXED_USE_BUILDING,,,Flemish Brabant,Holsbeek,3220,,nan,,,,,845000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Molenstede,3294,,nan,1953.0,3.0,,2.0,200000.0,Flanders,
0.0,VILLA,3.0,1.0,Flemish Brabant,Aarschot,3200,,5,,4.0,,,659000.0,Flanders,
1.0,SERVICE_FLAT,1.0,1.0,Flemish Brabant,Aarschot,3200,56.0,4,,,1.0,,214500.0,Flanders,3830.3571428571427
0.0,HOUSE,3.0,1.0,Flemish Brabant,Aarschot,3200,,2,1938.0,3.0,,2.0,120000.0,Flanders,
1.0,APARTMENT,3.0,2.0,Flemish Brabant,Aarschot,3200,141.0,5,,,,,459000.0,Flanders,3255.31914893617
1.0,GROUND_FLOOR,1.0,1.0,Flemish Brabant,Aarschot,3200,68.0,5,,,1.0,,243500.0,Flanders,3580.8823529411766
1.0,PENTHOUSE,3.0,2.0,Flemish Brabant,Aarschot,3200,135.0,nan,,,,,521500.0,Flanders,3862.962962962963
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Aarschot,3200,105.0,nan,,,,,345500.0,Flanders,3290.4761904761904
0.0,HOUSE,3.0,1.0,Flemish Brabant,Aarschot,3200,,5,,2.0,2.0,6.0,397000.0,Flanders,
1.0,APARTMENT,1.0,1.0,Flemish Brabant,Aarschot,3200,,5,2021.0,,1.0,7.0,297000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Aarschot,3200,97.0,nan,,3.0,,6.0,289000.0,Flanders,2979.381443298969
0.0,HOUSE,3.0,1.0,Flemish Brabant,Aarschot,3200,,nan,2025.0,3.0,,,398800.0,Flanders,
0.0,HOUSE,4.0,2.0,Flemish Brabant,Aarschot,3200,,nan,,4.0,,4.0,695000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Aarschot,3200,160.0,nan,,,,,365924.0,Flanders,2287.025
0.0,HOUSE,3.0,,Flemish Brabant,Aarschot,3200,162.0,nan,,,,,437211.0,Flanders,2698.8333333333335
1.0,APARTMENT,,,Flemish Brabant,Aarschot,3200,426.0,nan,1975.0,,,4.0,850000.0,Flanders,1995.305164319249
1.0,GROUND_FLOOR,2.0,1.0,Flemish Brabant,Aarschot,3200,95.0,5,,,,6.0,260000.0,Flanders,2736.842105263158
0.0,HOUSE,3.0,,Flemish Brabant,Aarschot,3200,137.0,5,,4.0,,,349000.0,Flanders,2547.4452554744526
0.0,HOUSE,2.0,1.0,Flemish Brabant,Aarschot,3200,,6,,2.0,2.0,7.0,385000.0,Flanders,
1.0,SERVICE_FLAT,2.0,1.0,Flemish Brabant,Aarschot,3200,75.0,5,,,,,295000.0,Flanders,3933.3333333333335
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Scherpenheuvel,3270,85.0,4,2023.0,,,,284000.0,Flanders,3341.176470588235
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Scherpenheuvel,3270,88.0,4,2023.0,,,,294000.0,Flanders,3340.909090909091
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Scherpenheuvel,3270,147.0,nan,1934.0,,,4.0,350000.0,Flanders,2380.9523809523807
1.0,APARTMENT,3.0,,Flemish Brabant,Scherpenheuvel-Zichem,3270,,4,2026.0,,,,389000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Scherpenheuvel-Zichem,3270,,6,,2.0,2.0,7.0,315000.0,Flanders,
1.0,APARTMENT,2.0,,Flemish Brabant,Scherpenheuvel-Zichem,3270,,nan,,,,,319000.0,Flanders,
1.0,APARTMENT,2.0,,Flemish Brabant,Scherpenheuvel-Zichem,3270,,nan,,,,,325000.0,Flanders,
1.0,APARTMENT,2.0,,Flemish Brabant,Scherpenheuvel-Zichem,3270,,nan,,,,,435000.0,Flanders,
1.0,APARTMENT,1.0,1.0,Flemish Brabant,SCHERPENHEUVEL,3270,,nan,2016.0,,1.0,6.0,325000.0,Flanders,
1.0,APARTMENT,3.0,1.0,Flemish Brabant,Scherpenheuvel-Zichem,3270,127.0,6,,,,6.0,330000.0,Flanders,2598.4251968503936
0.0,HOUSE,5.0,1.0,Flemish Brabant,SCHERPENHEUVEL,3270,,4,1929.0,,2.0,6.0,485000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Scherpenheuvel-Zichem,3270,91.0,4,,,1.0,,256000.0,Flanders,2813.186813186813
0.0,HOUSE,3.0,1.0,Flemish Brabant,SCHERPENHEUVEL,3270,,nan,2025.0,,2.0,,395000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Scherpenheuvel-Zichem,3270,161.0,nan,,4.0,,,465000.0,Flanders,2888.198757763975
0.0,HOUSE,,1.0,Flemish Brabant,Scherpenheuvel-Zichem,3270,180.0,nan,,2.0,,,399000.0,Flanders,2216.6666666666665
0.0,HOUSE,3.0,,Flemish Brabant,Scherpenheuvel-Zichem,3270,160.0,nan,,,,,361842.0,Flanders,2261.5125
1.0,APARTMENT,2.0,1.0,Flemish Brabant,SCHERPENHEUVEL,3270,91.0,nan,2023.0,,,,304000.0,Flanders,3340.6593406593406
0.0,HOUSE,3.0,,Flemish Brabant,Scherpenheuvel,3270,,4,,3.0,,4.0,245000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Scherpenheuvel,3270,,nan,,,,5.0,520000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Scherpenheuvel-Zichem,3270,,nan,,4.0,2.0,,398000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Linter,3350,,nan,,,2.0,6.0,220000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Linter,3350,162.0,nan,,,,,372271.0,Flanders,2297.9691358024693
0.0,HOUSE,4.0,1.0,Flemish Brabant,Linter,3350,,5,2024.0,3.0,2.0,,343000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Linter,3350,,2,1958.0,4.0,,,420000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Linter,3350,,5,2024.0,3.0,2.0,,358000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Glabbeek,3381,,nan,2010.0,4.0,,7.0,499000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Bunsbeek,3380,,4,1965.0,,,,345000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Glabbeek,3380,,nan,1954.0,4.0,,2.0,195000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Bunsbeek,3380,,nan,,3.0,,3.0,169000.0,Flanders,
0.0,HOUSE,2.0,,Flemish Brabant,Bierbeek (Bierbeek),3360,250.0,nan,1850.0,4.0,,,375000.0,Flanders,1500.0
0.0,HOUSE,4.0,1.0,Flemish Brabant,Opvelp,3360,164.0,4,,,,,570000.0,Flanders,3475.609756097561
0.0,HOUSE,3.0,1.0,Flemish Brabant,Opvelp,3360,151.0,4,,,,,549000.0,Flanders,3635.7615894039736
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bierbeek,3360,215.0,nan,,,1.0,,534351.0,Flanders,2485.353488372093
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bierbeek,3360,217.0,nan,,,1.0,,536243.0,Flanders,2471.1658986175116
1.0,APARTMENT,1.0,1.0,Flemish Brabant,Bierbeek,3360,60.0,4,,,1.0,,321600.0,Flanders,5360.0
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Bierbeek,3360,90.0,4,,,1.0,,424000.0,Flanders,4711.111111111111
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bierbeek,3360,242.0,nan,,,2.0,,551474.0,Flanders,2278.818181818182
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bierbeek,3360,215.0,nan,,,1.0,,552691.0,Flanders,2570.655813953488
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bierbeek,3360,215.0,nan,,,1.0,,559691.0,Flanders,2603.213953488372
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bierbeek,3360,159.0,nan,,,1.0,,512350.0,Flanders,3222.327044025157
0.0,HOUSE,3.0,1.0,Flemish Brabant,Bierbeek,3360,159.0,nan,,,1.0,,519350.0,Flanders,3266.3522012578615
1.0,APARTMENT,1.0,1.0,Flemish Brabant,Bierbeek,3360,,4,1991.0,,,6.0,225000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Korbeek-Lo,3360,,4,2024.0,,2.0,,699000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Boutersem,3370,,6,1950.0,3.0,,4.0,389000.0,Flanders,
0.0,APARTMENT_BLOCK,,,Flemish Brabant,Boutersem,3370,248.0,nan,1961.0,3.0,,,625000.0,Flanders,2520.1612903225805
0.0,HOUSE,3.0,1.0,Flemish Brabant,Boutersem,3370,,nan,1972.0,2.0,,4.0,150000.0,Flanders,
0.0,VILLA,3.0,2.0,Flemish Brabant,Boutersem,3370,,5,2021.0,3.0,,7.0,625000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Boutersem,3370,,4,1976.0,,2.0,6.0,424000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Boutersem,3370,,5,,4.0,2.0,6.0,335000.0,Flanders,
0.0,HOUSE,4.0,1.0,Flemish Brabant,Hoegaarden,3320,,5,,2.0,2.0,5.0,299000.0,Flanders,
0.0,HOUSE,5.0,2.0,Flemish Brabant,MELDERT,3320,362.0,nan,,,2.0,,510000.0,Flanders,1408.8397790055249
0.0,HOUSE,4.0,,Flemish Brabant,Attenhoven,3404,,nan,,,,2.0,210000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,WAASMONT,3401,150.0,nan,2024.0,,,,355000.0,Flanders,2366.6666666666665
0.0,HOUSE,,,Flemish Brabant,Waasmont,3401,,2,,,,2.0,285000.0,Flanders,
0.0,HOUSE,4.0,,Flemish Brabant,Walshoutem,3401,,nan,,,,,260000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Rummen,3454,,2,,3.0,2.0,2.0,52000.0,Flanders,
0.0,HOUSE,3.0,1.0,Flemish Brabant,Rummen,3454,,2,,,,,169000.0,Flanders,
0.0,HOUSE,,,Flemish Brabant,Diest,3290,377.0,nan,1986.0,4.0,,2.0,369000.0,Flanders,978.7798408488063
0.0,HOUSE,3.0,1.0,Flemish Brabant,Diest,3290,,2,,3.0,,2.0,199000.0,Flanders,
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Diest,3290,,5,,,,5.0,290000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,Diest,3290,77.0,4,,,,5.0,175000.0,Flanders,2272.7272727272725
0.0,MIXED_USE_BUILDING,,,Flemish Brabant,Diest,3290,300.0,2,1900.0,,,3.0,350000.0,Flanders,1166.6666666666667
0.0,HOUSE,3.0,1.0,Flemish Brabant,DEURNE,3290,,4,1953.0,,1.0,2.0,285000.0,Flanders,
0.0,HOUSE,2.0,1.0,Flemish Brabant,DIEST,3290,210.0,4,1850.0,,,,374000.0,Flanders,1780.952380952381
0.0,MIXED_USE_BUILDING,2.0,1.0,Flemish Brabant,DIEST,3290,210.0,4,1850.0,,,,374000.0,Flanders,1780.952380952381
0.0,HOUSE,,,Flemish Brabant,Diest,3290,246.0,2,1930.0,,,2.0,210000.0,Flanders,853.6585365853658
0.0,HOUSE,2.0,1.0,Flemish Brabant,Diest,3290,145.0,3,,,,5.0,225000.0,Flanders,1551.7241379310344
0.0,APARTMENT_BLOCK,,,Flemish Brabant,DIEST,3290,,2,1964.0,,,2.0,500000.0,Flanders,
0.0,OTHER_PROPERTY,,,Flemish Brabant,DIEST,3290,,2,1850.0,2.0,,5.0,470000.0,Flanders,
1.0,APARTMENT,,,Flemish Brabant,Diest,3290,78.0,nan,2023.0,,,,215000.0,Flanders,2756.4102564102564
1.0,APARTMENT,2.0,1.0,Flemish Brabant,Diest,3290,,nan,,,,6.0,230000.0,Flanders,
0.0,HOUSE,3.0,,Flemish Brabant,Molenbeek-Wersbeek,3461,160.0,nan,,,,,381355.0,Flanders,2383.46875
0.0,HOUSE,3.0,,Flemish Brabant,Kortenaken,3470,138.0,4,,,,,376345.0,Flanders,2727.1376811594205
0.0,HOUSE,4.0,,Flemish Brabant,Kortenaken,3470,160.0,4,,,,,415744.0,Flanders,2598.4
0.0,HOUSE,,,Flemish Brabant,Geetbets,3450,299.0,2,,4.0,4.0,2.0,265000.0,Flanders,886.2876254180602
0.0,FARMHOUSE,4.0,1.0,Flemish Brabant,Geetbets,3450,,2,1948.0,4.0,,2.0,160000.0,Flanders,
0.0,FARMHOUSE,3.0,1.0,Flemish Brabant,Geetbets,3450,,nan,,4.0,2.0,,650000.0,Flanders,
0.0,HOUSE,4.0,3.0,Flemish Brabant,Geetbets,3450,,5,1980.0,4.0,,6.0,1148000.0,Flanders,
